createdAt,retweetCount,viewCount,id,isReply,text,text_limpio,sentiment
Wed Mar 05 15:18:44 +0000 2025,0,112,1897305787929686258,True,@biobio Va para la próxima. Sabe que el merluzo está dejando la caga,va próxima sabe merluzo dejando caga,Negative
Wed Mar 05 15:17:12 +0000 2025,0,147,1897305400040620196,False,Ahi esta la salud del Merluzo. Debe juntar 22 millones un niño para vivir #ContigoCHV,ahi salud merluzo debe juntar millones niño vivir contigochv,Negative
Wed Mar 05 15:17:01 +0000 2025,0,16,1897305353429414011,True,@CNNChile Aaaah ya... no se le puyede decir nada a la niña ¿no ven que le puede dar un berrinche? 🤣 y se atreve a hablar contra la derecha callampera que le ha salvado el culo todo este tiempo 🤪 ¡VALÍS CALLAMPA MERLUZO RECULIAO! ¡TÚ Y TODA LA IZMIERDA TIENEN LA PURA CAGÁ EN CHILE! 😡,aaaah puyede decir niña ven puede dar berrinche atreve hablar derecha callampera salvado culo tiempo valís callampa merluzo reculiao toda izmierda pura cagá chile,Negative
Wed Mar 05 15:16:21 +0000 2025,0,4,1897305188740067783,True,@latercera MERLUZO y RIDÍCULO,merluzo ridículo,Negative
Wed Mar 05 15:10:01 +0000 2025,0,90,1897303594011123936,True,"@Sebasti60093682 @ArasakaBG El dicho popular dice:
Por la boca muere el pez
En este caso:
Por sus dedos muere el merluzo
😂😂😂😂😂",dicho popular dice boca muere pez caso dedos muere merluzo,Neutral
Wed Mar 05 15:06:53 +0000 2025,0,4,1897302804508840402,True,@CalderonBassi Están en la miseria. Es lo que ha generado el merluzo. No les queda más.,miseria generado merluzo queda,Negative
Wed Mar 05 15:05:22 +0000 2025,0,8,1897302425075372104,False,@estamosconboric comunista de mierda y chupamedia de merluzo bóric el peor presidente de chile y tiene pobre y inseguridad a chile y cómplice de monsalve de acoso sexual y manotazo de las pensiones aweonado y toha asesina de chile tonto,comunista mierda chupamedia merluzo bóric peor presidente chile pobre inseguridad chile cómplice monsalve acoso sexual manotazo pensiones aweonado toha asesina chile tonto,Negative
Wed Mar 05 15:05:03 +0000 2025,0,40,1897302343684907138,True,"@Hard_Wise Imposible, imaginar eso, abundan los zurdos fiel a la secta del Merluzo",imposible imaginar abundan zurdos fiel secta merluzo,Negative
Wed Mar 05 15:03:03 +0000 2025,0,12,1897301841140179179,True,"@gene_llerena SOLO SI SERVEL,  YA TIENE CONTADO LOS VOTOS, NO OLVIDAR
SERVEL ES COMUNISTA, POR LAS FIRMAS TRUCHAS DE MERLUZO, Y POR EL ROBO DE ALCALDIA A PODUJE.",solo si servel contado votos olvidar servel comunista firmas truchas merluzo robo alcaldia poduje,Negative
Wed Mar 05 15:02:07 +0000 2025,0,9,1897301604107477056,True,@RojoEdwards Al Merluzo le dan todo el día y por todos los medios. Será lo mismo con los otros candidatos?,merluzo dan día medios mismo candidatos,Negative
Wed Mar 05 15:00:19 +0000 2025,0,17,1897301152133423551,False,"Con una cantidad de weones apitutaos ufff una permisologia q frena desarrollo escaso, delincuencia, bajo crecimiento, Educacion en el suelo, Inmigración descontrolada etc etc etc...merluzo inepto andate luego mas tu 28% de simios ruinosos.",cantidad weones apitutaos ufff permisologia q frena desarrollo escaso delincuencia bajo crecimiento educacion suelo inmigración descontrolada etc etc etcmerluzo inepto andate luego mas simios ruinosos,Negative
Wed Mar 05 15:00:12 +0000 2025,0,5,1897301121246675154,True,"@thecliniccl Pero claro que no es así,  ya somos Venezuela Merluzo tarado",claro así venezuela merluzo tarado,Negative
Wed Mar 05 14:59:26 +0000 2025,0,35,1897300928333857185,True,@Tanjiro_patriot Muchas veces he pensado que a Merluzo le gusta jugar a hacerse el chiflado para no responsabilizarse de lo que sucede en el país. Pero de repente sale con cada declaración que me deja marcando ocupado,muchas veces pensado merluzo gusta jugar hacerse chiflado responsabilizarse sucede país repente sale cada declaración deja marcando ocupado,Negative
Wed Mar 05 14:56:59 +0000 2025,0,41,1897300312391823750,True,@T13 Un merluzo cojo hablando,merluzo cojo hablando,Negative
Wed Mar 05 14:55:53 +0000 2025,0,19,1897300035462946878,True,@sergiou01329861 Este merluzo realmente está para enviarlo a un psiquiátrico.,merluzo realmente enviarlo psiquiátrico,Negative
Wed Mar 05 14:50:12 +0000 2025,0,20,1897298605159145659,False,"Culpa de uds payasos que han sido serviles al merluzo.
Se van a quedar sin representación por pelotas.",culpa uds payasos sido serviles merluzo van quedar representación pelotas,Negative
Wed Mar 05 14:48:26 +0000 2025,0,36,1897298162328666276,True,@CNNChile Trump debe estar desesperado sin saber que hacer... Merluzo x la X...,trump debe desesperado saber hacer merluzo x x,Negative
Wed Mar 05 14:47:13 +0000 2025,0,24,1897297856702373930,True,@josejavierespa Este merluzo nos lleva a la guerra,merluzo lleva guerra,Negative
Wed Mar 05 14:44:04 +0000 2025,0,1,1897297062842302485,False,"Ja ja ja que se junte el Boric y ese otro merluzo alemán, el steimeier, dos miserables progres globalistas proinmigrantes, es igual que el junte de la centro derecha de Chilevamos y todas las izquierdas son pura basura globalista.",ja ja ja junte boric merluzo alemán steimeier dos miserables progres globalistas proinmigrantes igual junte centro derecha chilevamos todas izquierdas pura basura globalista,Negative
Wed Mar 05 14:42:35 +0000 2025,0,27,1897296688613855570,True,"@Presidencia_cl Herr aleman, el merluzo es antisemita como el que se juraba de raza superior https://t.co/uRRT4gpxeN",herr aleman merluzo antisemita juraba raza superior,Negative
Wed Mar 05 14:41:02 +0000 2025,0,75,1897296300993077365,True,"@GabrielBoric @Carolina_Toha Mira Merluzo, contigo hay twitts para la chuña. Lárgate enfermo. https://t.co/uApsLbxOWR",mira merluzo contigo twitts chuña lárgate enfermo,Negative
Wed Mar 05 14:39:38 +0000 2025,0,9,1897295946058489980,True,"@oscar_puente_ Sí, rubio y con ojos azules. 

Serás merluzo... https://t.co/HCR8MLXece",rubio ojos azules merluzo,Neutral
Wed Mar 05 14:38:22 +0000 2025,0,8,1897295626725167526,True,@fernando_atria @GiorgioJackson Se nota que de neuronas vas igual que de pelo ! Y eso va para los dos par de deficientes,nota neuronas vas igual pelo va dos par deficientes,Negative
Wed Mar 05 14:37:47 +0000 2025,0,123,1897295483594530913,True,"@DRESTRUM__Pl Si, literal.. trump irá con todo por chile por culpa del merluzo.",si literal trump irá chile culpa merluzo,Negative
Wed Mar 05 14:37:27 +0000 2025,0,8,1897295399641321608,True,@24HorasTVN Porque no se van a la mierda estos seudo profesores que tienen a los jóvenes y niños sumergidos en la ignorancia total por sus mierdas de clases !,van mierda seudo profesores jóvenes niños sumergidos ignorancia total mierdas clases,Negative
Wed Mar 05 14:35:14 +0000 2025,0,23,1897294841320722678,True,"@Toraco71 @MovistarFutbol @realmadrid @Atleti Pero si en la segunda parte no olisteis la pelota jjajaja que dices?? Y cuando el madrid mete el gol se echa para atrás y regala la pelota y el gol es legal,no hagas el merluzo, anda",si segunda parte olisteis pelota jjajaja dices madrid mete gol echa atrás regala pelota gol legalno hagas merluzo anda,Negative
Wed Mar 05 14:33:48 +0000 2025,0,29,1897294480610615385,True,"@gonzalowinter Puta el weon ocioso. Para eso te pagamos?, saco de weas.... todo lo que tu relatas que hizo la Matthei en un montón de años, lo hiciste tu, el merluzo, el pelao sinvergüenza y todo el lote de hijos tontos en 4 años. Y además quemaron chile",puta weon ocioso pagamos saco weas relatas hizo matthei montón años hiciste merluzo pelao sinvergüenza lote hijos tontos años además quemaron chile,Negative
Wed Mar 05 14:33:47 +0000 2025,0,6,1897294474289799463,True,@Cooperativa Baja el ala zurda incompetente,baja ala zurda incompetente,Negative
Wed Mar 05 14:33:44 +0000 2025,13,273,1897294461300052149,True,"@CNNChile Y tú, Merluzo cdtm?,@GabrielBoric se te olvida q aportillaste hasta el final el Gobierno de Piñera?.
Hay q ser bien CDR Para decir tal estupidez.
Este Gobierno me tiene CHATA!.
NADA HACEN BIEN!.
#ComunistasDeMierda
EL PEOR GOBIERNO Q ME HA TOCADO VIVIR!",merluzo cdtm olvida q aportillaste final gobierno piñera q ser bien cdr decir tal estupidez gobierno chata hacen bien comunistasdemierda peor gobierno q tocado vivir,Negative
Wed Mar 05 14:33:43 +0000 2025,0,26,1897294460008198519,True,@Kasterizador Pero si hasta el merluzo le ganó los debates,si merluzo ganó debates,Negative
Wed Mar 05 14:33:31 +0000 2025,0,7,1897294407197753491,True,"@CNNChile Però obvio , que podría aportar Boric a Milei !! Solo ver la cagada que se conoce internacionalmente !! https://t.co/lh1Zlieb8W",per obvio podría aportar boric milei solo ver cagada conoce internacionalmente,Negative
Wed Mar 05 14:33:01 +0000 2025,1,45,1897294282073235855,False,"A recordar la gran gestión de la candidata presidencial @Carolina_Toha   GRACIAS POR (NO) PROTEGER LAS FRONTERAS!! 🤡🤡🤡
#Merluzo #Presidencia #Kaiser2026 #KaiserPorChile #Boric #Moneda #Toha #CarolinaToha #Interior",recordar gran gestión candidata presidencial gracias proteger fronteras merluzo presidencia kaiser kaiserporchile boric moneda toha carolinatoha interior,Positive
Wed Mar 05 14:32:16 +0000 2025,1,65,1897294092578824597,True,@dipuBobadilla Y veremos alerta aeropuerto Santiago Chile,veremos alerta aeropuerto santiago chile,Neutral
Wed Mar 05 14:31:05 +0000 2025,0,13,1897293796288946330,True,@biobio Vodanovic es el típico weon que tiene aire en el cerebro https://t.co/tPdUNH6LNq,vodanovic típico weon aire cerebro,Negative
Wed Mar 05 14:30:20 +0000 2025,0,6,1897293606484107513,True,@Cooperativa Y el weas le pregunto si come chucrut y strudel,weas pregunto si come chucrut strudel,Neutral
Wed Mar 05 14:29:48 +0000 2025,0,5,1897293473151377564,True,@N_PrensaCL Pobre Weona https://t.co/HULT9G4bQs,pobre weona,Negative
Wed Mar 05 14:29:43 +0000 2025,0,10,1897293452335005968,True,"@Anitacl @malapekoram Pero toha es peor que merluzo, con ella no se puede hablar, solo habla ella y los demás callados, o peor habla y luego se va, no quiere escuchar a nadie.",toha peor merluzo puede hablar solo habla demás callados peor habla luego va quiere escuchar nadie,Negative
Wed Mar 05 14:29:16 +0000 2025,0,1,1897293338031837569,True,@chvnoticias Son tan rascas ! Que poca solemnidad!! https://t.co/6ibUfvcXhz,tan rascas poca solemnidad,Negative
Wed Mar 05 14:26:18 +0000 2025,0,8,1897292592439812526,False,"Solo el Merluzo supera a ELMER LUZO....
¡Hay que diversificar!!!
😬 ¿Y recién se viene a dar cuenta? @24horastvn https://t.co/e2fVelzLUh",solo merluzo supera elmer luzo diversificar recién viene dar cuenta,Negative
Wed Mar 05 14:26:15 +0000 2025,0,2,1897292580267933917,True,"@T13 Politiqueros de cuarta. Como siempre el pc metido en revueltas, pero al final no aportan en nada como lo han demostrado estos años en el gobierno del merluzo. Montón de nefastos",politiqueros cuarta siempre pc metido revueltas final aportan demostrado años gobierno merluzo montón nefastos,Negative
Wed Mar 05 14:24:41 +0000 2025,0,6,1897292185357414808,True,@latercera Distracción,distracción,Neutral
Wed Mar 05 14:23:59 +0000 2025,0,18,1897292008575918417,True,@thecliniccl Ojalá no ande con la caña el Merluzo,ojalá ande caña merluzo,Neutral
Wed Mar 05 14:23:51 +0000 2025,0,212,1897291975860322502,True,"@cristian_arayal Con tu discurso, solo te ahogas en tus palabras y veneno. Está comprobado que el Paco en la alcaldía es como poroto en Paila marina.",discurso solo ahogas palabras veneno comprobado paco alcaldía poroto paila marina,Negative
Wed Mar 05 14:23:42 +0000 2025,0,22,1897291935301419379,True,@Cooperativa Vodanovic buscando distraer a los chilenos con querellas,vodanovic buscando distraer chilenos querellas,Negative
Wed Mar 05 14:23:27 +0000 2025,0,13,1897291872361701462,True,@ziedepeter Jajajjajjja jajajja pobre y triste weon..,jajajjajjja jajajja pobre triste weon,Negative
Wed Mar 05 14:22:49 +0000 2025,5,60,1897291716044161088,True,"@Guillermohisto1 El gobierno del merluzo mamarracho, dijo que Chile está mucho mejor con ellos, donde esta toda la plata de las inversiones extranjeras? yo veo Chile cada día más en la 💩 https://t.co/1e6CCGmCok",gobierno merluzo mamarracho dijo chile mejor toda plata inversiones extranjeras veo chile cada día,Negative
Wed Mar 05 14:22:13 +0000 2025,0,24,1897291565401575771,False,"@GobiernodeChile COMUNISTAS VENDE PATRIA HDP CONCHETUMADRE @alvaroelizalde @PJudicialChile @Contraloriacl @Senado_Chile @Camara_cl GOLPE DE ESTADO YA! @biobio @lacuarta @Armada_Chile @Ejercito_Chile
https://t.co/VurW5lnudc",comunistas vende patria hdp conchetumadre golpe,Negative
Wed Mar 05 14:21:43 +0000 2025,1,8,1897291437609508997,True,@GabrielBoric Deja el peyote !! https://t.co/yqQkHlE9jL,deja peyote,Neutral
Wed Mar 05 14:20:03 +0000 2025,0,17,1897291020272046376,True,"@SebastianRochaZ @CarlaCecil @PamJiles Aquí el merluzo mamarracho, todos los días, con la plata del estado. https://t.co/72U3yBiUo2",aquí merluzo mamarracho días plata,Negative
Wed Mar 05 14:10:03 +0000 2025,0,14,1897288500514566426,True,@TomasVodanovic @Carolina_Toha EN QUE PAIS VIVES.. VENDE PATRIA.. CHUPAPICO CONCHETUMADRE.. LOBO EN PIEL DE OVEJA.. MANOS CON SANGRE CONCHETUMADRE..,pais vives vende patria chupapico conchetumadre lobo piel oveja manos sangre conchetumadre,Negative
Wed Mar 05 14:07:12 +0000 2025,0,274,1897287784030949638,True,"@tatty1977 @GabrielBoric El Merluzo tiene miedo, sabe que nunca mas podrá caminar tranquilo.",merluzo miedo sabe nunca mas podrá caminar tranquilo,Negative
Wed Mar 05 14:05:58 +0000 2025,0,5,1897287475091165191,True,@TarquinoPaspala Yaaaaa y yyyyyy vean al merluzo ql que aun no hace aparecer las platas para construir en la 5ta región,yaaaaa yyyyyy vean merluzo ql aun hace aparecer platas construir ta región,Negative
Wed Mar 05 14:04:14 +0000 2025,0,8,1897287037650346066,True,@GabrielBoric @Carolina_Toha EMPOBRECEDORES.. COMUNISTAS.. MANOS CON SANGRE.. VENDE PATRIA CONCHETUMADRE https://t.co/ACHih0bWJd,empobrecedores comunistas manos sangre vende patria conchetumadre,Negative
Wed Mar 05 14:02:06 +0000 2025,0,24,1897286500091584820,True,@ziedepeter @MallplazaCL @CarabAntof @SachaRazmilic @serviuantofagas @DPRAntofagasta Si po sacoo de weas.. expedito..  pavoo culiaoo.. se forman tacos innecesarios.. y los aweonaos como tu intentan sobre pasar.. ahi debe ser libre para dejar pasajeros tranquilamente.. zurdo culiaoo que te tienen pal pico tu caga de gobierno.. vende patria conchetumadre..,si po sacoo weas expedito pavoo culiaoo forman tacos innecesarios aweonaos intentan pasar ahi debe ser libre dejar pasajeros tranquilamente zurdo culiaoo pal pico caga gobierno vende patria conchetumadre,Negative
Wed Mar 05 13:56:32 +0000 2025,0,6,1897285100779499709,True,@camilo_anania @GabrielBoric Merluzo Barza!!,merluzo barza,Neutral
Wed Mar 05 13:53:44 +0000 2025,0,13,1897284397633876286,False,@Carolina_Toha @GabrielBoric porque no hicieron nada estos 3 años? Es una pregunta sincera.,hicieron años pregunta sincera,Negative
Wed Mar 05 13:52:47 +0000 2025,0,11,1897284157950263682,True,@msabatg Pura decadencia en el desgobierno del Merluzo,pura decadencia desgobierno merluzo,Negative
Wed Mar 05 13:50:50 +0000 2025,2,93,1897283665820004715,False,Muy buenos días a todos menos al Merluzo Jorobado y a la fiona que se fue del palacio de Notre Dame.😂 https://t.co/wdUNhR5bdD,buenos días menos merluzo jorobado fiona palacio notre dame,Negative
Wed Mar 05 13:50:37 +0000 2025,0,62,1897283613026345192,True,@daniloherrerad Jajajjajajaja pero no hizo nada teniendo el cargo para demostrarlo NI SIQUIERA cuando reemplazaba al merluzo inepto!!!,jajajjajajaja hizo cargo demostrarlo siquiera reemplazaba merluzo inepto,Negative
Wed Mar 05 13:50:08 +0000 2025,0,53,1897283489831248256,True,@EmilyTobar11 @MC21_Rodrigo @biobio Como buena zurda mongolita amenazando? payasa conchetumare que apoya al merluzo con nombre de aweoná🤡🤡🤡,buena zurda mongolita amenazando payasa conchetumare apoya merluzo nombre aweoná,Negative
Wed Mar 05 13:47:59 +0000 2025,0,6,1897282947507691746,False,"Democratas, Comunistas, Socialistas, Boric, Toha, Elizalde y todos en el gobierno del Merluzo ... mencion honrosa: ChileVamos",democratas comunistas socialistas boric toha elizalde gobierno merluzo mencion honrosa chilevamos,Neutral
